"indexHour","moistureVWC","temperatureC"
383,0.230486263736264,11.7173076923077
384,0.230486263736264,11.7173076923077
385,0.22653021978022,11.9019230769231
386,0.22653021978022,11.9019230769231
387,0.22653021978022,11.9019230769231
388,0.22653021978022,11.9019230769231
389,0.22653021978022,11.9019230769231
390,0.22653021978022,11.9019230769231
391,0.22653021978022,11.9019230769231
392,0.22653021978022,11.9019230769231
393,0.22653021978022,11.9019230769231
394,0.22653021978022,11.9019230769231
395,0.22653021978022,11.9019230769231
396,0.22653021978022,11.9019230769231
397,0.22653021978022,11.9019230769231
398,0.22653021978022,11.9019230769231
399,0.22653021978022,11.9019230769231
400,0.22653021978022,11.9019230769231
401,0.22653021978022,11.9019230769231
402,0.22653021978022,11.9019230769231
403,0.22653021978022,11.9019230769231
404,0.22653021978022,11.9019230769231
405,0.22653021978022,11.9019230769231
406,0.22653021978022,11.9019230769231
407,0.22653021978022,11.9019230769231
408,0.22653021978022,11.9019230769231
409,0.222574175824176,12.0865384615385
410,0.222574175824176,12.0865384615385
411,0.222574175824176,12.0865384615385
412,0.222574175824176,12.0865384615385
413,0.222574175824176,12.0865384615385
414,0.222574175824176,12.0865384615385
415,0.222574175824176,12.0865384615385
416,0.222574175824176,12.0865384615385
417,0.222574175824176,12.0865384615385
418,0.222574175824176,12.0865384615385
419,0.222574175824176,12.0865384615385
420,0.222574175824176,12.0865384615385
421,0.222574175824176,12.0865384615385
422,0.222574175824176,12.0865384615385
423,0.222574175824176,12.0865384615385
424,0.222574175824176,12.0865384615385
425,0.222574175824176,12.0865384615385
426,0.222574175824176,12.0865384615385
427,0.222574175824176,12.0865384615385
428,0.222574175824176,12.0865384615385
429,0.222574175824176,12.0865384615385
430,0.222574175824176,12.0865384615385
431,0.222574175824176,12.0865384615385
432,0.222574175824176,12.0865384615385
433,0.218601648351648,12.2873397435897
434,0.218601648351648,12.2873397435897
435,0.218601648351648,12.2873397435897
436,0.218601648351648,12.2873397435897
437,0.218601648351648,12.2873397435897
438,0.218601648351648,12.2873397435897
439,0.218601648351648,12.2873397435897
440,0.218601648351648,12.2873397435897
441,0.218601648351648,12.2873397435897
442,0.218601648351648,12.2873397435897
443,0.218601648351648,12.2873397435897
444,0.218601648351648,12.2873397435897
445,0.218601648351648,12.2873397435897
446,0.218601648351648,12.2873397435897
447,0.218601648351648,12.2873397435897
448,0.218601648351648,12.2873397435897
449,0.218601648351648,12.2873397435897
450,0.218601648351648,12.2873397435897
451,0.218601648351648,12.2873397435897
452,0.218601648351648,12.2873397435897
453,0.218601648351648,12.2873397435897
454,0.218601648351648,12.2873397435897
455,0.218601648351648,12.2873397435897
456,0.218601648351648,12.2873397435897
457,0.215770833333333,11.1072916666667
458,0.215770833333333,11.1072916666667
459,0.215770833333333,11.1072916666667
460,0.215770833333333,11.1072916666667
461,0.215770833333333,11.1072916666667
462,0.215770833333333,11.1072916666667
463,0.215770833333333,11.1072916666667
464,0.215770833333333,11.1072916666667
465,0.215770833333333,11.1072916666667
466,0.215770833333333,11.1072916666667
467,0.215770833333333,11.1072916666667
468,0.215770833333333,11.1072916666667
469,0.215770833333333,11.1072916666667
470,0.215770833333333,11.1072916666667
471,0.215770833333333,11.1072916666667
472,0.215770833333333,11.1072916666667
473,0.215770833333333,11.1072916666667
474,0.215770833333333,11.1072916666667
475,0.215770833333333,11.1072916666667
476,0.215770833333333,11.1072916666667
477,0.215770833333333,11.1072916666667
478,0.215770833333333,11.1072916666667
479,0.215770833333333,11.1072916666667
480,0.215770833333333,11.1072916666667
481,0.214166666666667,11.140625
482,0.214166666666667,11.140625
483,0.214166666666667,11.140625
484,0.214166666666667,11.140625
485,0.214166666666667,11.140625
486,0.214166666666667,11.140625
487,0.214166666666667,11.140625
488,0.214166666666667,11.140625
489,0.214166666666667,11.140625
490,0.214166666666667,11.140625
491,0.214166666666667,11.140625
492,0.214166666666667,11.140625
493,0.214166666666667,11.140625
494,0.214166666666667,11.140625
495,0.214166666666667,11.140625
496,0.214166666666667,11.140625
497,0.214166666666667,11.140625
498,0.214166666666667,11.140625
499,0.214166666666667,11.140625
500,0.214166666666667,11.140625
501,0.214166666666667,11.140625
502,0.214166666666667,11.140625
503,0.214166666666667,11.140625
504,0.214166666666667,11.140625
505,0.21728125,10.996875
506,0.21728125,10.996875
507,0.21728125,10.996875
508,0.21728125,10.996875
509,0.21728125,10.996875
510,0.21728125,10.996875
511,0.21728125,10.996875
512,0.21728125,10.996875
513,0.21728125,10.996875
514,0.21728125,10.996875
515,0.21728125,10.996875
516,0.21728125,10.996875
517,0.21728125,10.996875
518,0.21728125,10.996875
519,0.21728125,10.996875
520,0.21728125,10.996875
521,0.21728125,10.996875
522,0.21728125,10.996875
523,0.21728125,10.996875
524,0.21728125,10.996875
525,0.21728125,10.996875
526,0.21728125,10.996875
527,0.21728125,10.996875
528,0.21728125,10.996875
529,0.221208333333333,12.1302083333333
530,0.221208333333333,12.1302083333333
531,0.221208333333333,12.1302083333333
532,0.221208333333333,12.1302083333333
533,0.221208333333333,12.1302083333333
534,0.221208333333333,12.1302083333333
535,0.221208333333333,12.1302083333333
536,0.221208333333333,12.1302083333333
537,0.221208333333333,12.1302083333333
538,0.221208333333333,12.1302083333333
539,0.221208333333333,12.1302083333333
540,0.221208333333333,12.1302083333333
541,0.221208333333333,12.1302083333333
542,0.221208333333333,12.1302083333333
543,0.221208333333333,12.1302083333333
544,0.221208333333333,12.1302083333333
545,0.221208333333333,12.1302083333333
546,0.221208333333333,12.1302083333333
547,0.221208333333333,12.1302083333333
548,0.221208333333333,12.1302083333333
549,0.221208333333333,12.1302083333333
550,0.221208333333333,12.1302083333333
551,0.221208333333333,12.1302083333333
552,0.221208333333333,12.1302083333333
553,0.21675,12.390625
554,0.21675,12.390625
555,0.21675,12.390625
556,0.21675,12.390625
557,0.21675,12.390625
558,0.21675,12.390625
559,0.21675,12.390625
560,0.21675,12.390625
561,0.21675,12.390625
562,0.21675,12.390625
563,0.21675,12.390625
564,0.21675,12.390625
565,0.21675,12.390625
566,0.21675,12.390625
567,0.21675,12.390625
568,0.21675,12.390625
569,0.21675,12.390625
570,0.21675,12.390625
571,0.21675,12.390625
572,0.21675,12.390625
573,0.21675,12.390625
574,0.21675,12.390625
575,0.21675,12.390625
576,0.21675,12.390625
577,0.236270833333333,12.434375
578,0.236270833333333,12.434375
579,0.236270833333333,12.434375
580,0.236270833333333,12.434375
581,0.236270833333333,12.434375
582,0.236270833333333,12.434375
583,0.236270833333333,12.434375
584,0.236270833333333,12.434375
585,0.236270833333333,12.434375
586,0.236270833333333,12.434375
587,0.236270833333333,12.434375
588,0.236270833333333,12.434375
589,0.236270833333333,12.434375
590,0.236270833333333,12.434375
591,0.236270833333333,12.434375
592,0.236270833333333,12.434375
593,0.236270833333333,12.434375
594,0.236270833333333,12.434375
595,0.236270833333333,12.434375
596,0.236270833333333,12.434375
597,0.236270833333333,12.434375
598,0.236270833333333,12.434375
599,0.236270833333333,12.434375
600,0.236270833333333,12.434375
601,0.221833333333333,10.1052083333333
602,0.221833333333333,10.1052083333333
603,0.221833333333333,10.1052083333333
604,0.221833333333333,10.1052083333333
605,0.221833333333333,10.1052083333333
606,0.221833333333333,10.1052083333333
607,0.221833333333333,10.1052083333333
608,0.221833333333333,10.1052083333333
609,0.221833333333333,10.1052083333333
610,0.221833333333333,10.1052083333333
611,0.221833333333333,10.1052083333333
612,0.221833333333333,10.1052083333333
613,0.221833333333333,10.1052083333333
614,0.221833333333333,10.1052083333333
615,0.221833333333333,10.1052083333333
616,0.221833333333333,10.1052083333333
617,0.221833333333333,10.1052083333333
618,0.221833333333333,10.1052083333333
619,0.221833333333333,10.1052083333333
620,0.221833333333333,10.1052083333333
621,0.221833333333333,10.1052083333333
622,0.221833333333333,10.1052083333333
623,0.221833333333333,10.1052083333333
624,0.221833333333333,10.1052083333333
625,0.218666666666667,10.0604166666667
626,0.218666666666667,10.0604166666667
627,0.218666666666667,10.0604166666667
628,0.218666666666667,10.0604166666667
629,0.218666666666667,10.0604166666667
630,0.218666666666667,10.0604166666667
631,0.218666666666667,10.0604166666667
632,0.218666666666667,10.0604166666667
633,0.218666666666667,10.0604166666667
634,0.218666666666667,10.0604166666667
635,0.218666666666667,10.0604166666667
636,0.218666666666667,10.0604166666667
637,0.218666666666667,10.0604166666667
638,0.218666666666667,10.0604166666667
639,0.218666666666667,10.0604166666667
640,0.218666666666667,10.0604166666667
641,0.218666666666667,10.0604166666667
642,0.218666666666667,10.0604166666667
643,0.218666666666667,10.0604166666667
644,0.218666666666667,10.0604166666667
645,0.218666666666667,10.0604166666667
646,0.218666666666667,10.0604166666667
647,0.218666666666667,10.0604166666667
648,0.218666666666667,10.0604166666667
649,0.216645833333333,11.6520833333333
650,0.216645833333333,11.6520833333333
651,0.216645833333333,11.6520833333333
652,0.216645833333333,11.6520833333333
653,0.216645833333333,11.6520833333333
654,0.216645833333333,11.6520833333333
655,0.216645833333333,11.6520833333333
656,0.216645833333333,11.6520833333333
657,0.216645833333333,11.6520833333333
658,0.216645833333333,11.6520833333333
659,0.216645833333333,11.6520833333333
660,0.216645833333333,11.6520833333333
661,0.216645833333333,11.6520833333333
662,0.216645833333333,11.6520833333333
663,0.216645833333333,11.6520833333333
664,0.216645833333333,11.6520833333333
665,0.216645833333333,11.6520833333333
666,0.216645833333333,11.6520833333333
667,0.216645833333333,11.6520833333333
668,0.216645833333333,11.6520833333333
669,0.216645833333333,11.6520833333333
670,0.216645833333333,11.6520833333333
671,0.216645833333333,11.6520833333333
672,0.216645833333333,11.6520833333333
673,0.215,13.3322916666667
674,0.215,13.3322916666667
675,0.215,13.3322916666667
676,0.215,13.3322916666667
677,0.215,13.3322916666667
678,0.215,13.3322916666667
679,0.215,13.3322916666667
680,0.215,13.3322916666667
681,0.215,13.3322916666667
682,0.215,13.3322916666667
683,0.215,13.3322916666667
684,0.215,13.3322916666667
685,0.215,13.3322916666667
686,0.215,13.3322916666667
687,0.215,13.3322916666667
688,0.215,13.3322916666667
689,0.215,13.3322916666667
690,0.215,13.3322916666667
691,0.215,13.3322916666667
692,0.215,13.3322916666667
693,0.215,13.3322916666667
694,0.215,13.3322916666667
695,0.215,13.3322916666667
696,0.215,13.3322916666667
697,0.213583333333333,14.04375
698,0.213583333333333,14.04375
699,0.213583333333333,14.04375
700,0.213583333333333,14.04375
701,0.213583333333333,14.04375
702,0.213583333333333,14.04375
703,0.213583333333333,14.04375
704,0.213583333333333,14.04375
705,0.213583333333333,14.04375
706,0.213583333333333,14.04375
707,0.213583333333333,14.04375
708,0.213583333333333,14.04375
709,0.213583333333333,14.04375
710,0.213583333333333,14.04375
711,0.213583333333333,14.04375
712,0.213583333333333,14.04375
713,0.213583333333333,14.04375
714,0.213583333333333,14.04375
715,0.213583333333333,14.04375
716,0.213583333333333,14.04375
717,0.213583333333333,14.04375
718,0.213583333333333,14.04375
719,0.213583333333333,14.04375
720,0.213583333333333,14.04375
721,0.212291666666667,13.734375
722,0.212291666666667,13.734375
723,0.212291666666667,13.734375
724,0.212291666666667,13.734375
725,0.212291666666667,13.734375
726,0.212291666666667,13.734375
727,0.212291666666667,13.734375
728,0.212291666666667,13.734375
729,0.212291666666667,13.734375
730,0.212291666666667,13.734375
731,0.212291666666667,13.734375
732,0.212291666666667,13.734375
733,0.212291666666667,13.734375
734,0.212291666666667,13.734375
735,0.212291666666667,13.734375
736,0.212291666666667,13.734375
737,0.212291666666667,13.734375
738,0.212291666666667,13.734375
739,0.212291666666667,13.734375
740,0.212291666666667,13.734375
741,0.212291666666667,13.734375
742,0.212291666666667,13.734375
743,0.212291666666667,13.734375
744,0.212291666666667,13.734375
745,0.222,13.15
746,0.222,13.15
747,0.222,13.15
748,0.222,13.15
749,0.222,13.15
750,0.222,13.15
751,0.222,13.15
752,0.222,13.15
753,0.222,13.15
754,0.222,13.15
755,0.222,13.15
756,0.222,13.15
757,0.222,13.15
758,0.222,13.15
759,0.222,13.15
760,0.222,13.15
761,0.222,13.15
762,0.222,13.15
763,0.222,13.15
764,0.222,13.15
765,0.222,13.15
766,0.222,13.15
767,0.222,13.15
768,0.222,13.15
769,0.215989583333333,13.5260416666667
770,0.215989583333333,13.5260416666667
771,0.215989583333333,13.5260416666667
772,0.215989583333333,13.5260416666667
773,0.215989583333333,13.5260416666667
774,0.215989583333333,13.5260416666667
775,0.215989583333333,13.5260416666667
776,0.215989583333333,13.5260416666667
777,0.215989583333333,13.5260416666667
778,0.215989583333333,13.5260416666667
779,0.215989583333333,13.5260416666667
780,0.215989583333333,13.5260416666667
781,0.215989583333333,13.5260416666667
782,0.215989583333333,13.5260416666667
783,0.215989583333333,13.5260416666667
784,0.215989583333333,13.5260416666667
785,0.215989583333333,13.5260416666667
786,0.215989583333333,13.5260416666667
787,0.215989583333333,13.5260416666667
788,0.215989583333333,13.5260416666667
789,0.215989583333333,13.5260416666667
790,0.215989583333333,13.5260416666667
791,0.215989583333333,13.5260416666667
792,0.215989583333333,13.5260416666667
793,0.216625,11.7725694444444
794,0.216625,11.7725694444444
795,0.216625,11.7725694444444
796,0.216625,11.7725694444444
797,0.216625,11.7725694444444
798,0.216625,11.7725694444444
799,0.216625,11.7725694444444
800,0.216625,11.7725694444444
801,0.216625,11.7725694444444
802,0.216625,11.7725694444444
803,0.216625,11.7725694444444
804,0.216625,11.7725694444444
805,0.216625,11.7725694444444
806,0.216625,11.7725694444444
807,0.216625,11.7725694444444
808,0.216625,11.7725694444444
809,0.216625,11.7725694444444
810,0.216625,11.7725694444444
811,0.216625,11.7725694444444
812,0.216625,11.7725694444444
813,0.216625,11.7725694444444
814,0.216625,11.7725694444444
815,0.216625,11.7725694444444
816,0.216625,11.7725694444444
817,0.233302083333333,10.6159722222222
818,0.233302083333333,10.6159722222222
819,0.233302083333333,10.6159722222222
820,0.233302083333333,10.6159722222222
821,0.233302083333333,10.6159722222222
822,0.233302083333333,10.6159722222222
823,0.233302083333333,10.6159722222222
824,0.233302083333333,10.6159722222222
825,0.233302083333333,10.6159722222222
826,0.233302083333333,10.6159722222222
827,0.233302083333333,10.6159722222222
828,0.233302083333333,10.6159722222222
829,0.233302083333333,10.6159722222222
830,0.233302083333333,10.6159722222222
831,0.233302083333333,10.6159722222222
832,0.233302083333333,10.6159722222222
833,0.233302083333333,10.6159722222222
834,0.233302083333333,10.6159722222222
835,0.233302083333333,10.6159722222222
836,0.233302083333333,10.6159722222222
837,0.233302083333333,10.6159722222222
838,0.233302083333333,10.6159722222222
839,0.233302083333333,10.6159722222222
840,0.233302083333333,10.6159722222222
841,0.225203125,10.0671875
842,0.225203125,10.0671875
843,0.225203125,10.0671875
844,0.225203125,10.0671875
845,0.225203125,10.0671875
846,0.225203125,10.0671875
847,0.225203125,10.0671875
848,0.225203125,10.0671875
849,0.225203125,10.0671875
850,0.225203125,10.0671875
851,0.225203125,10.0671875
852,0.225203125,10.0671875
853,0.225203125,10.0671875
854,0.225203125,10.0671875
855,0.225203125,10.0671875
856,0.225203125,10.0671875
857,0.225203125,10.0671875
858,0.225203125,10.0671875
859,0.225203125,10.0671875
860,0.225203125,10.0671875
861,0.225203125,10.0671875
862,0.225203125,10.0671875
863,0.225203125,10.0671875
864,0.225203125,10.0671875
865,0.230442708333333,10.3609375
866,0.230442708333333,10.3609375
867,0.230442708333333,10.3609375
868,0.230442708333333,10.3609375
869,0.230442708333333,10.3609375
870,0.230442708333333,10.3609375
871,0.230442708333333,10.3609375
872,0.230442708333333,10.3609375
873,0.230442708333333,10.3609375
874,0.230442708333333,10.3609375
